song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP2232,Draw modern member.,Jennifer Bishop,Defense.,Pop,18/03/21,200,72,36906517,English,Yes,Def Jam,Edward Green,Sarah Davis,
SP2233,Ability notice.,Natasha Duran,Address.,Hip-Hop,15/07/18,270,53,51074302,English,Yes,Universal Music,Claudia Banks,Craig Estrada,
SP2234,Station perhaps group.,Justin Delgado PhD,Population.,Hip-Hop,17/02/96,267,98,16846052,English,No,Universal Music,Heather Nguyen,Christine Baxter,
SP2235,Star receive.,Leslie Stevenson,Fly.,Hip-Hop,29/11/20,223,83,58179728,Japanese,Yes,Atlantic Records,Laura Jacobs,Natalie Phillips,
SP2236,Practice pick.,Harold Rivera,Our.,Electronic,06/07/15,228,80,64410546,English,No,Universal Music,Alexis Anderson,Mrs. Shannon Brown,
SP2237,Throughout expect.,John Garcia,Measure.,Hip-Hop,17/03/01,145,3,68484873,English,No,Atlantic Records,Valerie Riggs,Caitlin Garcia,
SP2238,American life then.,Stephen Dorsey,Sell world.,Folk,09/09/17,217,65,92033156,English,Yes,Def Jam,Roy Scott,William Brown,Zachary Stone
SP2239,People could perhaps.,Kelly Mitchell,Sell center.,Classical,30/06/03,289,39,95521137,English,No,Universal Music,Mark Terry,Andrea Dunlap,Jill Davis
SP2240,Among vote.,Brianna Good,Task.,Electronic,11/07/96,,94,9332333,English,No,Atlantic Records,Ruben Pruitt,Donald Choi,
SP2241,Too discover.,Vincent Gallagher,Without.,Hip-Hop,03/01/00,161,68,34855231,English,Yes,Indie,Gina Reid,Bryan Smith,
SP2242,Seat end.,Alexis Cohen,Technology.,Hip-Hop,01/12/11,338,70,46663728,English,Yes,Indie,Emily Parks,Karen Glenn,
SP2243,Tell approach many.,Darlene Allen,Hundred board.,Folk,09/11/11,280,19,683129,English,No,Def Jam,Elizabeth Young,Deborah Howard DDS,
SP2244,Through worker news.,Rebecca Duran PhD,School think.,Hip-Hop,14/08/12,274,31,21018631,Spanish,Yes,Atlantic Records,Daniel Navarro,James Jordan,
SP2245,Modern late.,Emily Miles,Outside see.,Hip-Hop,06/11/10,212,35,78875642,,No,Sony Music,Tammy White MD,Joshua Bailey,Kim Zimmerman
SP2246,Big resource.,Lynn Bell,Set have.,Pop,04/10/11,217,95,33722976,English,Yes,Indie,Michaela Mills,Carol Jones,
SP2247,Media.,Sandra Guzman,Sign.,Electronic,07/02/10,202,56,96760427,English,Yes,Warner Music,Catherine Moody,Thomas Cobb,Travis Johnson
SP2248,Now sister notice.,Sergio Lewis,Movie recent.,Hip-Hop,08/09/03,323,62,41527148,English,No,Atlantic Records,Timothy James,Caitlin Rivera,Peter Torres
SP2249,Garden most group.,Michael Hernandez,As chair.,Pop,05/01/98,137,80,32897830,English,No,Sony Music,Vanessa Velasquez,Kenneth Mason,
SP2250,Democrat price.,Michele Miller,Speak energy.,Electronic,09/01/98,319,87,30210839,English,No,Indie,Tyler Pitts,Alexander Day PhD,Christopher Riley
SP2251,Mother control figure.,Marvin Garcia,Single eat.,Jazz,14/10/05,316,70,27862874,English,No,Warner Music,Alyssa Henderson,Peter Glover,
SP2252,Prove.,Brandon Griffith,Anything those.,Hip-Hop,28/11/16,282,87,3879115,Spanish,Yes,Sony Music,Nicole Hunt,Kevin Cobb,
SP2253,Follow not do.,Michael Griffith,Mother stop.,Classical,08/12/07,272,1,10878249,,Yes,Def Jam,Erica Buck,Tammy Adams,
SP2254,Discover.,Melissa Pham,Set seat.,Electronic,23/08/11,248,87,6268697,French,Yes,Def Jam,Angela Patterson,Antonio Case,
SP2255,Affect or rise.,Joyce Maxwell,Truth.,Hip-Hop,12/11/96,308,96,86688445,German,No,Warner Music,Michael Brewer,Jacqueline Watson,
SP2256,Strategy however place.,Kelly Garcia,Brother cost.,Electronic,04/02/18,254,64,8899294,English,Yes,Universal Music,Courtney Williams,Lisa Davila,
SP2257,Note.,Daniel Strickland III,Blood unit.,Hip-Hop,03/05/01,194,65,60951618,Italian,No,Sony Music,Joshua Moon,Stacey Wheeler,
SP2258,Film woman.,Linda Johnson,Look analysis.,Hip-Hop,09/02/24,211,31,34167902,English,No,Sony Music,Jeffrey Cook,Jennifer Owen,
SP2259,Loss few.,Kaitlin Cochran,Attack member.,Jazz,09/12/22,173,67,76102283,English,Yes,Def Jam,Juan Nelson,Ms. Stephanie Dixon,
SP2260,Perhaps institution understand.,Robert Wiley,Page behind.,Electronic,25/01/17,213,4,46896590,English,No,Indie,Joshua Shelton,Herbert Williams,
SP2261,Watch church.,Judy Taylor,Above majority.,Folk,11/05/03,181,12,57543146,English,Yes,Warner Music,Shannon Oliver,Susan Rodriguez,
SP2262,Common kitchen brother.,Michelle Luna,Population power.,Hip-Hop,01/03/20,210,62,4966112,English,Yes,Def Jam,Jason Hamilton,Laurie Douglas,
SP2263,Finally spring security.,Theresa Aguilar,Begin popular.,Electronic,20/11/06,257,91,75874083,English,No,Def Jam,Brian Lewis,Teresa Phillips,
SP2264,Image wind.,Susan Cobb,Compare.,Hip-Hop,14/10/11,238,12,29442506,English,Yes,Warner Music,Alexandra Welch,Johnny White,William Perez
SP2265,Again product computer.,Tina Griffin,Network.,Pop,26/11/04,324,80,29868697,English,No,Indie,Scott Wade,Tina Everett,
SP2266,Summer chair.,Barbara Graves,Other everyone.,Pop,26/09/07,,65,45330831,English,No,Universal Music,Christopher Gibson,Michael Fitzgerald,
SP2267,Trip tree.,Adrian Holmes,Rock.,Hip-Hop,14/06/13,251,59,16884543,English,Yes,Warner Music,Tiffany Freeman,Nancy Smith,
SP2268,Employee quickly whether.,Melissa Huang,Democrat remain.,Electronic,11/06/22,288,38,89633612,Spanish,No,Indie,Danielle Mitchell,Jonathan Howard,
SP2269,Half majority.,Dr. Laura Richardson,Nice again.,Electronic,28/01/14,202,57,39659588,French,No,Indie,Connie Smith,Stephen Hull,Desiree Mccormick
SP2270,Spend.,Michael Patterson,Others.,Classical,09/03/20,194,78,13748946,English,No,Def Jam,Abigail Jackson,Suzanne Silva,
SP2271,Common three look whether.,Michael Cook,Including.,Hip-Hop,12/02/21,309,77,40992710,English,Yes,Def Jam,David Stewart,Heather Fitzgerald DDS,
SP2272,First environmental relationship.,Amy Johnson,Simply.,Country,13/12/95,258,34,64974909,Spanish,No,Universal Music,Maria Wagner,James Reed,
SP2273,Coach still region.,Laura Copeland,Protect.,Hip-Hop,17/10/13,320,21,42540380,French,Yes,Indie,Vincent Fox,Stacey Prince,
SP2274,Budget everything box.,Amy Russell,Sense figure.,Pop,14/11/10,,56,37135043,Korean,Yes,Atlantic Records,Annette Johnson,Caitlin Knight,Michael Price
SP2275,Street manager present.,Cody Miller,Age.,Electronic,26/03/97,260,88,57282670,English,Yes,Indie,Nicholas Miller,Keith Murphy,Christina Davis
SP2276,Carry nor table girl.,Sharon Johnson,Finish little.,R&B,01/05/09,212,1,40307719,English,Yes,Def Jam,Briana Ferguson,Bradley Lopez,
SP2277,Almost case.,Toni Harris,Hope.,Electronic,27/07/18,228,9,3090228,,Yes,Universal Music,Melissa Williams,Jorge Anderson,Nancy Franklin
SP2278,Son role floor.,Sherri White,Choose.,Classical,12/08/99,240,61,35254867,English,Yes,Atlantic Records,Hannah Salazar,Amy Griffith,
SP2279,Than.,Shawn Thompson,Wait line.,Pop,14/06/04,172,68,42386662,English,Yes,Universal Music,William Pollard,Matthew Gregory,
SP2280,Note out.,Mrs. Patricia Christensen,Inside success.,Pop,22/05/08,195,43,74688391,English,Yes,Sony Music,Jeremy Tate,Shawn Jennings,
SP2281,Myself dog field.,Austin Morgan,Under size.,Hip-Hop,02/10/97,284,88,68652106,English,No,Def Jam,Carol Reynolds,Kimberly Walker,
SP2282,Account represent.,Olivia Kane,Director not.,Electronic,23/04/00,270,25,61003205,English,Yes,Sony Music,Alicia Williams,Christopher Rodriguez,
SP2283,According forget available.,Maria Nash,Authority just.,R&B,15/11/09,215,25,25699547,English,Yes,Warner Music,Damon Powell,Erica Hernandez,Joshua Brewer
SP2284,Cultural nearly.,Tammy Murray,Various rule.,Pop,29/10/99,224,31,60850616,English,Yes,Sony Music,Caleb Peterson,Antonio Dixon,Savannah Grant
SP2285,Which I ago.,Kathy Lewis,Event evidence.,Hip-Hop,14/04/19,240,82,89343807,Spanish,Yes,Universal Music,Patricia Griffith,Nicole Martinez,
SP2286,College few case lead.,Barbara Martinez,Smile.,Electronic,21/04/23,235,17,8326940,Spanish,No,Def Jam,Michael Smith,Sarah Rose,
SP2287,Fund especially.,Travis Leon,Audience.,Electronic,03/11/14,263,54,31720979,English,Yes,Atlantic Records,Samuel Scott,Geoffrey Parker,Dr. Caitlin Moore
SP2288,Standard news clearly.,Tracy Trujillo,Environmental.,Electronic,19/03/20,168,69,56210912,English,Yes,Warner Music,Ryan Murphy,Donna Frank,
SP2289,Resource general.,Adriana Hayes,Phone price.,Pop,23/11/20,255,71,82973028,Korean,No,Warner Music,Kevin Gray,Karina Perez,Shelby Solis
SP2290,Choose door.,Tammy Franklin,Specific government.,Pop,08/10/18,287,58,90780108,English,No,Warner Music,Becky Haley,Colin Contreras,
SP2291,Section happy teacher.,Ryan Henderson,Relationship fire.,Pop,14/01/18,288,1,12502565,English,Yes,Warner Music,Sara Martinez,Richard Scott,
SP2292,Mission break.,Daniel Alexander,Expert.,Electronic,30/10/01,184,91,83521827,English,No,Def Jam,Jacob Larsen,Jason Lopez,Dawn Harris
SP2293,Ball young.,Frank Alexander,Pattern.,Electronic,26/09/01,,4,67407047,Italian,Yes,Indie,Kristie Sullivan,Michelle Chambers DVM,
SP2294,Third write.,Stephanie Turner,Town one.,Electronic,13/03/12,212,88,91842609,English,Yes,Atlantic Records,Brandy Edwards,Christian Nolan,
SP2295,Open your.,Danielle Guzman,Teach her.,Electronic,28/06/95,250,65,51506117,English,Yes,Atlantic Records,Kathryn Dalton,Jamie Poole,
SP2296,Someone unit involve.,Duane Terry,Hospital around.,Jazz,04/04/07,203,85,53164464,English,No,Def Jam,Justin Moss,Kimberly Hunt,Crystal Sanchez
SP2297,Figure.,Alex Russell,Decision.,Country,06/07/95,222,71,38246190,,No,Sony Music,Crystal Johnson,Lauren Knox,Brooke Garcia
SP2298,State history through.,Anthony Garrison,Pattern.,Hip-Hop,29/01/16,255,40,26968156,English,Yes,Indie,Brandon Lester,Stacey Simon,Veronica Matthews
SP2299,Purpose may.,Chad Scott,Purpose thought.,Hip-Hop,14/04/17,223,67,23146809,English,No,Def Jam,Travis Blake PhD,Adam Rogers,
SP2300,Show like.,Karen Diaz,Rich indeed.,Hip-Hop,09/06/97,234,23,38592604,English,No,Indie,Kelly George,Robert Crosby,
SP2301,Range spend simply.,Brenda Reed,House until.,Classical,24/06/21,112,21,88632311,English,No,Indie,Jennifer Baldwin,Rachel Lee,
SP2302,Forget interest research movement.,Alyssa Hill,Hundred.,Hip-Hop,07/04/23,285,79,94367820,,No,Def Jam,Kimberly Ross,Franklin Cook,
SP2303,Avoid name shake.,Caleb Reed,Crime executive.,Pop,30/04/05,294,86,34894054,English,Yes,Sony Music,Laura Wallace,Alisha Johnson,
SP2304,Raise lot.,Ashley Adams,Myself.,Classical,31/03/24,258,29,4250043,Korean,No,Def Jam,Rebecca Weaver,Brandon Bray,
SP2305,Consumer win often.,Paige Johnson,Receive.,Hip-Hop,25/12/95,210,33,40864003,English,Yes,Indie,Justin Vargas,Janet Perez,
SP2306,Skill about year.,Stacey Hensley,Very still.,Hip-Hop,15/04/03,224,25,19465968,,Yes,Atlantic Records,Rachel Brown,Fred Miller,
SP2307,Say push new.,Michelle Brown,Strategy second.,Electronic,20/06/10,231,15,12400568,English,Yes,Warner Music,Karen Porter,Jessica Burke,Colin Parker Jr.
SP2308,Degree nice perhaps.,Daniel Jones,Church.,Hip-Hop,24/06/95,247,83,42269388,English,No,Sony Music,Kelly Williams,Shirley Olson,
SP2309,Discover sister minute.,Kevin Vasquez,Defense type.,Hip-Hop,04/01/10,168,47,11286976,English,Yes,Def Jam,Scott Best,Kirsten Ross,Steven Richardson
SP2310,Member take star.,Christopher Smith,Book painting.,Hip-Hop,18/06/12,264,63,91175923,English,No,Sony Music,Matthew Wiggins,Jeffrey Lewis,
SP2311,Off use.,Dean Peterson,Board party.,Electronic,12/02/00,,49,98544019,Japanese,Yes,Def Jam,Pamela Kelley,Lee Costa,Steven Garcia
SP2312,Really end.,Christopher Johnson,Scientist.,Folk,07/11/09,280,96,65388618,Spanish,No,Def Jam,Corey Clark,Brittany Johnson,
SP2313,Affect born son.,Brittney Johnson,Truth claim.,Pop,25/05/12,223,67,91162070,Korean,Yes,Indie,Andrea Williams,Dalton Perry,
SP2314,Moment move.,Curtis Walker,Possible.,Folk,10/10/02,307,91,70505306,,No,Universal Music,Frank Jones,Sandra Dawson,
SP2315,Impact begin not close.,Carolyn Holmes,Name necessary.,Pop,07/02/96,212,64,5427317,German,No,Indie,James Lopez,William Bowen,
SP2316,Outside your follow.,Mr. Gregory Farrell DDS,Toward although.,Hip-Hop,17/11/08,255,43,23568129,Spanish,Yes,Sony Music,Andrew Bell,Christine Jordan,
SP2317,We what see.,Evan Moore,Environment.,Pop,28/07/06,167,16,30507653,English,Yes,Sony Music,Lindsay Parks,Ryan Bailey,
SP2318,Assume nearly.,Tony Reid,Suggest everything.,Electronic,15/07/08,223,72,54578254,Italian,Yes,Sony Music,Aaron Davis,Nicholas Coleman,
SP2319,Ask foot economy.,Kevin Goodman,Wear.,Pop,17/01/14,311,31,12136470,Spanish,No,Universal Music,Jasmine Mejia,Gerald Barrett,
SP2320,School give cell.,Timothy Hess,Find.,Electronic,22/06/01,,88,92079556,English,No,Sony Music,Rachael Sanders,John Daniels,
SP2321,Affect much miss student.,David Nicholson,Hand.,Jazz,17/03/04,155,1,1144928,Italian,Yes,Universal Music,James Evans,John Young,Mark Ball
SP2322,Well believe able.,Lisa Dominguez,Actually.,Classical,12/01/16,278,72,67250453,English,No,Def Jam,Grant Gibson,Dr. Tracy Downs,
SP2323,Career player.,Julie Moore,Traditional trip.,Reggae,05/03/14,,29,35975359,English,Yes,Def Jam,Amanda Huerta,Erica Fields,
SP2324,Agency next.,Mario Anderson,So social.,Electronic,30/12/20,213,22,81229580,English,No,Indie,Angela Williams,Tiffany Sloan,Michelle Garrett
SP2325,Century late according.,Louis Trevino,Large.,Hip-Hop,27/07/24,250,33,8306350,Japanese,Yes,Indie,Brandy Mcguire,Christina Strong,
SP2326,Radio daughter knowledge doctor.,Daniel Johnson,None four.,Pop,11/01/00,188,2,64627079,English,Yes,Sony Music,Alfred Farmer,Loretta Matthews,William Johnson
SP2327,Eye order.,Christine Walters,You long.,Jazz,30/12/20,232,61,67508676,Italian,Yes,Warner Music,Karen Montgomery,Ryan Garner,
SP2328,Exactly street.,Theresa Soto,Activity star.,Pop,15/02/09,162,78,91357092,English,Yes,Def Jam,Natalie Williams,Marcus Clark,
SP2329,In budget exactly.,Isaac Sparks,Mention country.,Country,11/07/20,222,39,97254052,Japanese,No,Warner Music,Vanessa Woods,Michael Gallegos,Angie Arellano
SP2330,Prevent factor.,Tiffany Williams,Degree second.,Hip-Hop,25/10/22,213,90,98218467,English,Yes,Universal Music,Danny Shepherd,Brandy Huff,Kevin Lewis
SP2331,Sister safe.,Natalie Davis,Reveal.,Electronic,24/10/08,250,8,37067064,English,Yes,Def Jam,Shelia Walker,David Daniel,
SP2332,Yeah such.,Gary Webb,More.,Jazz,16/06/00,186,93,58287626,English,No,Atlantic Records,Timothy Morales,Heather Lopez,
SP2333,Reduce station generation.,Brenda Schwartz,Know.,Pop,08/12/11,296,52,47833106,English,Yes,Def Jam,Laura Carroll,Austin Garcia,
SP2334,Why.,William Perez,Theory.,Pop,20/12/12,158,93,44735855,English,No,Atlantic Records,Gabriella Mayer,Linda Morris,
SP2335,Total build.,Kimberly Whitney,Another.,Pop,20/03/05,242,18,51946359,English,No,Atlantic Records,Janet Patterson,Jennifer Hogan,
SP2336,Attack school take.,Sabrina Rogers,Including.,Pop,27/10/22,131,22,17535881,Spanish,No,Def Jam,Stephanie French,Danielle Brown,
SP2337,Every about.,Troy Scott,Live son.,Hip-Hop,01/12/15,263,97,49026183,German,Yes,Indie,Beth Arias,Corey Mclaughlin,Zachary Gomez
SP2338,Off I probably.,Jeanne Gonzalez,Case.,Electronic,11/06/95,267,5,26857892,English,Yes,Universal Music,David Glover,Mrs. Katherine Mitchell,
SP2339,Close western.,Jason Harmon,Among.,Pop,03/12/15,301,4,90878226,English,Yes,Sony Music,Larry Stark,Abigail Williams,
SP2340,Pass report.,Natasha Elliott,Painting own.,Pop,12/08/00,222,80,17112128,Spanish,Yes,Def Jam,Mary Scott,Kenneth Coffey,
SP2341,Drug especially.,Susan Arnold DDS,Able.,Hip-Hop,04/02/97,246,10,28393095,Spanish,Yes,Indie,Kimberly Jones,Alyssa Watkins,Cheryl Martinez
SP2342,Talk those model.,Tricia Harris DDS,Office reason.,Pop,18/02/97,210,64,15322871,Spanish,Yes,Indie,Karen Fisher,Angel Gonzalez,Bradley Robbins
SP2343,Seek stay.,Richard Robinson,Great.,Hip-Hop,02/07/22,281,71,89643908,Korean,Yes,Atlantic Records,Marco Johnson,Kathryn Park,Jonathan Warren
SP2344,Piece ever.,Jacqueline Carlson,Training especially.,Folk,31/03/02,226,76,57787569,English,No,Universal Music,Tammy Marquez,Cindy Thomas,
SP2345,Begin service.,Mary Gentry,Difficult range.,Classical,07/12/00,204,72,87689344,English,No,Warner Music,Justin Taylor,Timothy Martin,
SP2346,Network specific.,Mrs. Ellen Allen DDS,Little your.,Folk,17/08/24,163,12,47225576,German,No,Warner Music,Craig Guerrero,George Morgan,
SP2347,Start increase.,Heather Olson,Everyone.,Electronic,02/06/15,201,75,81311292,English,Yes,Sony Music,Matthew Farley,Thomas Marshall,Annette Harris
SP2348,Front ball prove.,Elizabeth Lamb,Rest.,Classical,06/06/17,276,16,33947542,Spanish,Yes,Indie,Calvin Yang,Michael Cruz,
SP2349,Pattern product.,Alex Garner,Get.,Electronic,22/08/03,174,43,35668664,English,No,Def Jam,Glenn Holland,Jamie Gonzalez,
SP2350,Letter whole start.,Shelby Rodriguez,Without tax.,Pop,07/07/05,333,20,26798204,,Yes,Def Jam,Peter Wright,Brandi Thompson,
SP2351,Space world.,Donna Ramirez,Campaign age.,Pop,01/08/95,238,39,19931124,English,No,Universal Music,Marilyn Anderson,Tina Burke,
SP2352,Local meet degree.,Travis Hill,Record.,Pop,08/04/09,263,13,91222554,Spanish,Yes,Warner Music,Thomas Stewart,Thomas Hayes,Courtney Donaldson
SP2353,Beautiful story.,Michelle Nicholson,So little.,Electronic,03/08/06,182,71,5421611,English,No,Indie,Anthony Petersen,Dawn House MD,
SP2354,Idea back none.,Katrina Villa,Relationship.,Pop,15/02/14,173,25,46426432,English,Yes,Def Jam,Cody Foster,Lynn Castillo,
SP2355,Mrs education research organization.,Luke Watkins,Yet least.,Jazz,28/10/02,257,1,39972321,English,No,Def Jam,Nicholas Carter,Joshua Andrade,
SP2356,Science better more.,Samantha Herrera,Old.,Electronic,07/01/95,229,66,26180167,English,No,Indie,Billy Fowler,Anthony Smith,Tamara Chavez
SP2357,Campaign sometimes.,Brandon Norris,Discover right.,Hip-Hop,21/09/98,229,88,83975846,English,Yes,Indie,James Garner,Tony Melton,
SP2358,Evening behind.,Steven Peters,Finally purpose.,Hip-Hop,22/11/00,271,78,95121959,English,No,Sony Music,Alexander Kirby,Christopher Perez,
SP2359,Raise coach.,Deanna Cole,Whom the.,Pop,12/03/14,187,44,15330119,Spanish,Yes,Warner Music,Wesley Knox,Debbie Lee,
SP2360,Us.,Andrew Moreno,Upon.,Hip-Hop,07/12/97,275,5,62135441,German,Yes,Sony Music,Shane Chambers,Robert Parker,
SP2361,Cultural tree sound.,Jonathan Dickerson,Mouth few.,Electronic,13/02/97,201,97,82652300,English,Yes,Sony Music,Brandon Hammond,Sarah Brown,
SP2362,Mother near make.,Christopher Brown,Seat.,Classical,11/11/01,243,10,47159507,English,Yes,Warner Music,Heather Hensley,Robert Hayes,
SP2363,Recently up example late.,Lauren Holmes,Avoid.,Hip-Hop,28/11/14,165,70,95542399,Italian,No,Universal Music,Christopher Payne,Julia Mills,
SP2364,Attack all.,Donna Miller,Suffer old.,Electronic,14/09/10,153,15,36980039,English,Yes,Atlantic Records,Alexis Harrell,Christopher Mcclain,Eric Morgan
SP2365,Hospital economic.,Brittany Beasley,Particularly.,Hip-Hop,27/01/03,215,70,12566166,Spanish,Yes,Def Jam,David Smith,Veronica Martinez,
SP2366,Around pay woman.,Christine Hill,Standard.,Electronic,04/07/95,274,37,92770957,English,No,Warner Music,Crystal Hart,Ryan Potts,Kyle Sherman
SP2367,Whether science something.,Christina Young,Expert.,Jazz,18/11/23,342,33,86530392,Korean,No,Sony Music,James Williams,Jordan Arnold,
SP2368,Standard relate.,Mr. Daniel Powell,Despite resource.,Pop,02/09/98,255,47,52664479,English,Yes,Def Jam,Taylor Armstrong,Jacob Thompson,
SP2369,To today.,Christopher Larson,Nation.,Hip-Hop,28/03/23,107,50,46966079,English,Yes,Atlantic Records,Ashley Pearson,Diana Nelson,
SP2370,Might red.,Jose Taylor,Occur various.,Hip-Hop,28/12/98,152,25,67339500,English,Yes,Sony Music,Robin Smith,Stephen Benton,
SP2371,About majority.,Mrs. Tara Murphy MD,Behavior president.,Reggae,21/11/00,318,8,5113226,Korean,Yes,Def Jam,Jennifer Brown,Jamie Hess,Yolanda Ellison
SP2372,Court role.,Mario Farley,Technology when.,Hip-Hop,12/11/20,197,92,95046576,Italian,No,Universal Music,Darren Robinson,Dr. Dorothy Sandoval,
SP2373,Glass cold per certainly.,Darren West,Difficult.,Folk,12/12/00,268,53,90980954,Italian,No,Def Jam,Tracy Hogan,Hannah Ellis,Dana Wagner
